"qseqid","sseqid","pident","qcovs","qseqlen","sseqlen","alignlen","PrimerGroup","Isolate","All_equal"
"OG0002550primerGroup0-PNUSAS000559","OG0002550primerGroup0-2014K0527",100,100,182,182,182,"OG0002550primerGroup0","2014K0527",TRUE
"OG0002550primerGroup0-PNUSAS000559","OG0002550primerGroup0-2013K1246",100,100,182,182,182,"OG0002550primerGroup0","2013K1246",TRUE
"OG0002550primerGroup0-PNUSAS000559","OG0002550primerGroup0-2013K1153",100,100,182,182,182,"OG0002550primerGroup0","2013K1153",TRUE
"OG0002550primerGroup0-PNUSAS000559","OG0002550primerGroup0-2013K1067",100,100,182,182,182,"OG0002550primerGroup0","2013K1067",TRUE
"OG0002550primerGroup0-PNUSAS000559","OG0002550primerGroup0-2013K0676",100,100,182,182,182,"OG0002550primerGroup0","2013K0676",TRUE
"OG0002550primerGroup0-PNUSAS000559","OG0002550primerGroup0-2013K0463",100,100,182,182,182,"OG0002550primerGroup0","2013K0463",TRUE
"OG0002550primerGroup0-PNUSAS000559","OG0002550primerGroup0-2011K0222",100,100,182,182,182,"OG0002550primerGroup0","2011K0222",TRUE
"OG0002550primerGroup0-PNUSAS000559","OG0002550primerGroup0-2011K0052",100,100,182,182,182,"OG0002550primerGroup0","2011K0052",TRUE
"OG0002550primerGroup0-PNUSAS000559","OG0002550primerGroup0-2010K0968",100,100,182,182,182,"OG0002550primerGroup0","2010K0968",TRUE
"OG0001104primerGroup0-PNUSAS000559","OG0001104primerGroup0-2016K0167",100,100,196,196,196,"OG0001104primerGroup0","2016K0167",TRUE
"OG0001104primerGroup0-PNUSAS000559","OG0001104primerGroup0-2013K1153",100,100,196,196,196,"OG0001104primerGroup0","2013K1153",TRUE
"OG0001104primerGroup0-PNUSAS000559","OG0001104primerGroup0-2010K1649",100,100,196,196,196,"OG0001104primerGroup0","2010K1649",TRUE
"OG0001845primerGroup0-PNUSAS000559","OG0001845primerGroup0-2013K1153",100,100,174,174,174,"OG0001845primerGroup0","2013K1153",TRUE
"OG0003025primerGroup8-PNUSAS000559","OG0003025primerGroup8-2016K0167",100,100,178,178,178,"OG0003025primerGroup8","2016K0167",TRUE
"OG0002211primerGroup1-PNUSAS000559","OG0002211primerGroup1-AR0409",100,100,139,139,139,"OG0002211primerGroup1","AR0409",TRUE
"OG0002211primerGroup1-PNUSAS000559","OG0002211primerGroup1-2016K0167",100,100,139,139,139,"OG0002211primerGroup1","2016K0167",TRUE
"OG0002211primerGroup1-PNUSAS000559","OG0002211primerGroup1-2013K1828",100,100,139,139,139,"OG0002211primerGroup1","2013K1828",TRUE
"OG0002211primerGroup1-PNUSAS000559","OG0002211primerGroup1-2013K1153",100,100,139,139,139,"OG0002211primerGroup1","2013K1153",TRUE
"OG0002211primerGroup1-PNUSAS000559","OG0002211primerGroup1-2013K1067",100,100,139,139,139,"OG0002211primerGroup1","2013K1067",TRUE
"OG0002211primerGroup1-PNUSAS000559","OG0002211primerGroup1-2013K0676",100,100,139,139,139,"OG0002211primerGroup1","2013K0676",TRUE
"OG0002211primerGroup1-PNUSAS000559","OG0002211primerGroup1-2011K0052",100,100,139,139,139,"OG0002211primerGroup1","2011K0052",TRUE
"OG0002211primerGroup1-PNUSAS000559","OG0002211primerGroup1-2010K1649",100,100,139,139,139,"OG0002211primerGroup1","2010K1649",TRUE
"OG0002211primerGroup1-PNUSAS000559","OG0002211primerGroup1-080810",100,100,139,139,139,"OG0002211primerGroup1","080810",TRUE
"OG0003690primerGroup6-PNUSAS000559","OG0003690primerGroup6-2013K1153",100,100,166,166,166,"OG0003690primerGroup6","2013K1153",TRUE
"OG0003690primerGroup6-PNUSAS000559","OG0003690primerGroup6-2010K1649",100,100,166,166,166,"OG0003690primerGroup6","2010K1649",TRUE
"OG0002159primerGroup1-PNUSAS000559","OG0002159primerGroup1-AR0409",100,100,180,180,180,"OG0002159primerGroup1","AR0409",TRUE
"OG0002159primerGroup1-PNUSAS000559","OG0002159primerGroup1-2016K0878",100,100,180,180,180,"OG0002159primerGroup1","2016K0878",TRUE
"OG0002159primerGroup1-PNUSAS000559","OG0002159primerGroup1-2014K0979",100,100,180,180,180,"OG0002159primerGroup1","2014K0979",TRUE
"OG0002159primerGroup1-PNUSAS000559","OG0002159primerGroup1-2014K0527",100,100,180,180,180,"OG0002159primerGroup1","2014K0527",TRUE
"OG0002159primerGroup1-PNUSAS000559","OG0002159primerGroup1-2014K0421",100,100,180,180,180,"OG0002159primerGroup1","2014K0421",TRUE
"OG0002159primerGroup1-PNUSAS000559","OG0002159primerGroup1-2013K1828",100,100,180,180,180,"OG0002159primerGroup1","2013K1828",TRUE
"OG0002159primerGroup1-PNUSAS000559","OG0002159primerGroup1-2013K1246",100,100,180,180,180,"OG0002159primerGroup1","2013K1246",TRUE
"OG0002159primerGroup1-PNUSAS000559","OG0002159primerGroup1-2013K1067",100,100,180,180,180,"OG0002159primerGroup1","2013K1067",TRUE
"OG0002159primerGroup1-PNUSAS000559","OG0002159primerGroup1-2013K0676",100,100,180,180,180,"OG0002159primerGroup1","2013K0676",TRUE
"OG0002159primerGroup1-PNUSAS000559","OG0002159primerGroup1-2013K0463",100,100,180,180,180,"OG0002159primerGroup1","2013K0463",TRUE
"OG0002159primerGroup1-PNUSAS000559","OG0002159primerGroup1-2011K0052",100,100,180,180,180,"OG0002159primerGroup1","2011K0052",TRUE
"OG0002159primerGroup1-PNUSAS000559","OG0002159primerGroup1-2010K2370",100,100,180,180,180,"OG0002159primerGroup1","2010K2370",TRUE
"OG0002159primerGroup1-PNUSAS000559","OG0002159primerGroup1-2010K0968",100,100,180,180,180,"OG0002159primerGroup1","2010K0968",TRUE
"OG0002159primerGroup1-PNUSAS000559","OG0002159primerGroup1-080810",100,100,180,180,180,"OG0002159primerGroup1","080810",TRUE
"OG0001445primerGroup9-PNUSAS000559","OG0001445primerGroup9-2016K0167",100,100,154,154,154,"OG0001445primerGroup9","2016K0167",TRUE
"OG0001445primerGroup9-PNUSAS000559","OG0001445primerGroup9-2010K1649",100,100,154,154,154,"OG0001445primerGroup9","2010K1649",TRUE
"OG0003353primerGroup8-PNUSAS000559","OG0003353primerGroup8-2016K0167",100,100,170,170,170,"OG0003353primerGroup8","2016K0167",TRUE
"OG0003353primerGroup8-PNUSAS000559","OG0003353primerGroup8-2015K0074",100,100,170,170,170,"OG0003353primerGroup8","2015K0074",TRUE
"OG0003353primerGroup8-PNUSAS000559","OG0003353primerGroup8-2013K1153",100,100,170,170,170,"OG0003353primerGroup8","2013K1153",TRUE
"OG0003353primerGroup8-PNUSAS000559","OG0003353primerGroup8-2011K0222",100,100,170,170,170,"OG0003353primerGroup8","2011K0222",TRUE
"OG0003353primerGroup8-PNUSAS000559","OG0003353primerGroup8-2010K1649",100,100,170,170,170,"OG0003353primerGroup8","2010K1649",TRUE
"OG0001174primerGroup7-PNUSAS000559","OG0001174primerGroup7-2016K0167",100,100,186,186,186,"OG0001174primerGroup7","2016K0167",TRUE
"OG0001174primerGroup7-PNUSAS000559","OG0001174primerGroup7-2013K1153",100,100,186,186,186,"OG0001174primerGroup7","2013K1153",TRUE
"OG0001129primerGroup9-PNUSAS000559","OG0001129primerGroup9-AR0409",100,100,173,173,173,"OG0001129primerGroup9","AR0409",TRUE
"OG0001129primerGroup9-PNUSAS000559","OG0001129primerGroup9-2014K0979",100,100,173,173,173,"OG0001129primerGroup9","2014K0979",TRUE
"OG0001129primerGroup9-PNUSAS000559","OG0001129primerGroup9-2014K0421",100,100,173,173,173,"OG0001129primerGroup9","2014K0421",TRUE
"OG0001129primerGroup9-PNUSAS000559","OG0001129primerGroup9-2013K1067",100,100,173,173,173,"OG0001129primerGroup9","2013K1067",TRUE
"OG0001129primerGroup9-PNUSAS000559","OG0001129primerGroup9-2013K0676",100,100,173,173,173,"OG0001129primerGroup9","2013K0676",TRUE
"OG0001129primerGroup9-PNUSAS000559","OG0001129primerGroup9-2011K0222",100,100,173,173,173,"OG0001129primerGroup9","2011K0222",TRUE
"OG0001129primerGroup9-PNUSAS000559","OG0001129primerGroup9-2011K0052",100,100,173,173,173,"OG0001129primerGroup9","2011K0052",TRUE
"OG0001129primerGroup9-PNUSAS000559","OG0001129primerGroup9-2010K2370",100,100,173,173,173,"OG0001129primerGroup9","2010K2370",TRUE
"OG0003171primerGroup7-PNUSAS000559","OG0003171primerGroup7-AR0409",100,100,208,208,208,"OG0003171primerGroup7","AR0409",TRUE
"OG0003171primerGroup7-PNUSAS000559","OG0003171primerGroup7-2016K0878",100,100,208,208,208,"OG0003171primerGroup7","2016K0878",TRUE
"OG0003171primerGroup7-PNUSAS000559","OG0003171primerGroup7-2016K0167",100,100,208,208,208,"OG0003171primerGroup7","2016K0167",TRUE
"OG0003171primerGroup7-PNUSAS000559","OG0003171primerGroup7-2013K1828",100,100,208,208,208,"OG0003171primerGroup7","2013K1828",TRUE
"OG0003171primerGroup7-PNUSAS000559","OG0003171primerGroup7-2013K1153",100,100,208,208,208,"OG0003171primerGroup7","2013K1153",TRUE
"OG0003171primerGroup7-PNUSAS000559","OG0003171primerGroup7-2013K0676",100,100,208,208,208,"OG0003171primerGroup7","2013K0676",TRUE
"OG0003171primerGroup7-PNUSAS000559","OG0003171primerGroup7-2011K0052",100,100,208,208,208,"OG0003171primerGroup7","2011K0052",TRUE
"OG0003171primerGroup7-PNUSAS000559","OG0003171primerGroup7-080810",100,100,208,208,208,"OG0003171primerGroup7","080810",TRUE
"OG0003719primerGroup0-PNUSAS000559","OG0003719primerGroup0-2010K1649",100,100,157,157,157,"OG0003719primerGroup0","2010K1649",TRUE
"OG0002581primerGroup3-PNUSAS000559","OG0002581primerGroup3-AR0409",100,100,179,179,179,"OG0002581primerGroup3","AR0409",TRUE
"OG0002581primerGroup3-PNUSAS000559","OG0002581primerGroup3-2015K0074",100,100,179,179,179,"OG0002581primerGroup3","2015K0074",TRUE
"OG0002581primerGroup3-PNUSAS000559","OG0002581primerGroup3-2014K0979",100,100,179,179,179,"OG0002581primerGroup3","2014K0979",TRUE
"OG0002581primerGroup3-PNUSAS000559","OG0002581primerGroup3-2014K0527",100,100,179,179,179,"OG0002581primerGroup3","2014K0527",TRUE
"OG0002581primerGroup3-PNUSAS000559","OG0002581primerGroup3-2014K0421",100,100,179,179,179,"OG0002581primerGroup3","2014K0421",TRUE
"OG0002581primerGroup3-PNUSAS000559","OG0002581primerGroup3-2013K1828",100,100,179,179,179,"OG0002581primerGroup3","2013K1828",TRUE
"OG0002581primerGroup3-PNUSAS000559","OG0002581primerGroup3-2013K0676",100,100,179,179,179,"OG0002581primerGroup3","2013K0676",TRUE
"OG0002581primerGroup3-PNUSAS000559","OG0002581primerGroup3-2011K0222",100,100,179,179,179,"OG0002581primerGroup3","2011K0222",TRUE
"OG0002581primerGroup3-PNUSAS000559","OG0002581primerGroup3-2011K0052",100,100,179,179,179,"OG0002581primerGroup3","2011K0052",TRUE
"OG0002581primerGroup3-PNUSAS000559","OG0002581primerGroup3-2010K2370",100,100,179,179,179,"OG0002581primerGroup3","2010K2370",TRUE
"OG0002581primerGroup3-PNUSAS000559","OG0002581primerGroup3-2010K1649",100,100,179,179,179,"OG0002581primerGroup3","2010K1649",TRUE
"OG0002581primerGroup3-PNUSAS000559","OG0002581primerGroup3-2010K0968",100,100,179,179,179,"OG0002581primerGroup3","2010K0968",TRUE
"OG0002581primerGroup3-PNUSAS000559","OG0002581primerGroup3-080810",100,100,179,179,179,"OG0002581primerGroup3","080810",TRUE
"OG0002963primerGroup1-PNUSAS000559","OG0002963primerGroup1-2016K0167",100,100,143,143,143,"OG0002963primerGroup1","2016K0167",TRUE
"OG0002963primerGroup1-PNUSAS000559","OG0002963primerGroup1-2013K1153",100,100,143,143,143,"OG0002963primerGroup1","2013K1153",TRUE
"OG0002990primerGroup2-PNUSAS000559","OG0002990primerGroup2-2016K0167",100,100,198,198,198,"OG0002990primerGroup2","2016K0167",TRUE
"OG0002990primerGroup2-PNUSAS000559","OG0002990primerGroup2-2013K1153",100,100,198,198,198,"OG0002990primerGroup2","2013K1153",TRUE
"OG0002990primerGroup2-PNUSAS000559","OG0002990primerGroup2-2010K1649",100,100,198,198,198,"OG0002990primerGroup2","2010K1649",TRUE
"OG0003183primerGroup2-PNUSAS000559","OG0003183primerGroup2-AR0409",100,100,180,180,180,"OG0003183primerGroup2","AR0409",TRUE
"OG0003183primerGroup2-PNUSAS000559","OG0003183primerGroup2-2015K0074",100,100,180,180,180,"OG0003183primerGroup2","2015K0074",TRUE
"OG0003183primerGroup2-PNUSAS000559","OG0003183primerGroup2-2014K0979",100,100,180,180,180,"OG0003183primerGroup2","2014K0979",TRUE
"OG0003183primerGroup2-PNUSAS000559","OG0003183primerGroup2-2014K0421",100,100,180,180,180,"OG0003183primerGroup2","2014K0421",TRUE
"OG0003183primerGroup2-PNUSAS000559","OG0003183primerGroup2-2013K0676",100,100,180,180,180,"OG0003183primerGroup2","2013K0676",TRUE
"OG0003183primerGroup2-PNUSAS000559","OG0003183primerGroup2-2013K0463",100,100,180,180,180,"OG0003183primerGroup2","2013K0463",TRUE
"OG0003183primerGroup2-PNUSAS000559","OG0003183primerGroup2-2011K0052",100,100,180,180,180,"OG0003183primerGroup2","2011K0052",TRUE
"OG0003183primerGroup2-PNUSAS000559","OG0003183primerGroup2-2010K2370",100,100,180,180,180,"OG0003183primerGroup2","2010K2370",TRUE
"OG0003183primerGroup2-PNUSAS000559","OG0003183primerGroup2-2010K1649",100,100,180,180,180,"OG0003183primerGroup2","2010K1649",TRUE
"OG0003645primerGroup0-PNUSAS000559","OG0003645primerGroup0-AR0409",100,100,156,156,156,"OG0003645primerGroup0","AR0409",TRUE
"OG0003645primerGroup0-PNUSAS000559","OG0003645primerGroup0-2016K0878",100,100,156,156,156,"OG0003645primerGroup0","2016K0878",TRUE
"OG0003645primerGroup0-PNUSAS000559","OG0003645primerGroup0-2015K0074",100,100,156,156,156,"OG0003645primerGroup0","2015K0074",TRUE
"OG0003645primerGroup0-PNUSAS000559","OG0003645primerGroup0-2014K0979",100,100,156,156,156,"OG0003645primerGroup0","2014K0979",TRUE
"OG0003645primerGroup0-PNUSAS000559","OG0003645primerGroup0-2014K0527",100,100,156,156,156,"OG0003645primerGroup0","2014K0527",TRUE
"OG0003645primerGroup0-PNUSAS000559","OG0003645primerGroup0-2014K0421",100,100,156,156,156,"OG0003645primerGroup0","2014K0421",TRUE
"OG0003645primerGroup0-PNUSAS000559","OG0003645primerGroup0-2013K1828",100,100,156,156,156,"OG0003645primerGroup0","2013K1828",TRUE
"OG0003645primerGroup0-PNUSAS000559","OG0003645primerGroup0-2013K1246",100,100,156,156,156,"OG0003645primerGroup0","2013K1246",TRUE
"OG0003645primerGroup0-PNUSAS000559","OG0003645primerGroup0-2013K1067",100,100,156,156,156,"OG0003645primerGroup0","2013K1067",TRUE
"OG0003645primerGroup0-PNUSAS000559","OG0003645primerGroup0-2013K0676",100,100,156,156,156,"OG0003645primerGroup0","2013K0676",TRUE
"OG0003645primerGroup0-PNUSAS000559","OG0003645primerGroup0-2011K0052",100,100,156,156,156,"OG0003645primerGroup0","2011K0052",TRUE
"OG0003645primerGroup0-PNUSAS000559","OG0003645primerGroup0-2010K2370",100,100,156,156,156,"OG0003645primerGroup0","2010K2370",TRUE
"OG0003645primerGroup0-PNUSAS000559","OG0003645primerGroup0-2010K0968",100,100,156,156,156,"OG0003645primerGroup0","2010K0968",TRUE
"OG0003645primerGroup0-PNUSAS000559","OG0003645primerGroup0-080810",100,100,156,156,156,"OG0003645primerGroup0","080810",TRUE
"OG0001548primerGroup3-PNUSAS000559","OG0001548primerGroup3-2016K0167",100,100,148,148,148,"OG0001548primerGroup3","2016K0167",TRUE
"OG0001752primerGroup7-PNUSAS000559","OG0001752primerGroup7-2016K0167",100,100,194,194,194,"OG0001752primerGroup7","2016K0167",TRUE
"OG0001752primerGroup7-PNUSAS000559","OG0001752primerGroup7-2015K0074",100,100,194,194,194,"OG0001752primerGroup7","2015K0074",TRUE
"OG0000406primerGroup1-PNUSAS000559","OG0000406primerGroup1-AR0409",100,100,167,167,167,"OG0000406primerGroup1","AR0409",TRUE
"OG0000406primerGroup1-PNUSAS000559","OG0000406primerGroup1-2016K0167",100,100,167,167,167,"OG0000406primerGroup1","2016K0167",TRUE
"OG0000406primerGroup1-PNUSAS000559","OG0000406primerGroup1-2015K0074",100,100,167,167,167,"OG0000406primerGroup1","2015K0074",TRUE
"OG0000406primerGroup1-PNUSAS000559","OG0000406primerGroup1-2014K0979",100,100,167,167,167,"OG0000406primerGroup1","2014K0979",TRUE
"OG0000406primerGroup1-PNUSAS000559","OG0000406primerGroup1-2014K0527",100,100,167,167,167,"OG0000406primerGroup1","2014K0527",TRUE
"OG0000406primerGroup1-PNUSAS000559","OG0000406primerGroup1-2014K0421",100,100,167,167,167,"OG0000406primerGroup1","2014K0421",TRUE
"OG0000406primerGroup1-PNUSAS000559","OG0000406primerGroup1-2013K1828",100,100,167,167,167,"OG0000406primerGroup1","2013K1828",TRUE
"OG0000406primerGroup1-PNUSAS000559","OG0000406primerGroup1-2013K1246",100,100,167,167,167,"OG0000406primerGroup1","2013K1246",TRUE
"OG0000406primerGroup1-PNUSAS000559","OG0000406primerGroup1-2013K1153",100,100,167,167,167,"OG0000406primerGroup1","2013K1153",TRUE
"OG0000406primerGroup1-PNUSAS000559","OG0000406primerGroup1-2013K1067",100,100,167,167,167,"OG0000406primerGroup1","2013K1067",TRUE
"OG0000406primerGroup1-PNUSAS000559","OG0000406primerGroup1-2013K0676",100,100,167,167,167,"OG0000406primerGroup1","2013K0676",TRUE
"OG0000406primerGroup1-PNUSAS000559","OG0000406primerGroup1-2013K0463",100,100,167,167,167,"OG0000406primerGroup1","2013K0463",TRUE
"OG0000406primerGroup1-PNUSAS000559","OG0000406primerGroup1-2011K0222",100,100,167,167,167,"OG0000406primerGroup1","2011K0222",TRUE
"OG0000406primerGroup1-PNUSAS000559","OG0000406primerGroup1-2011K0052",100,100,167,167,167,"OG0000406primerGroup1","2011K0052",TRUE
"OG0000406primerGroup1-PNUSAS000559","OG0000406primerGroup1-2010K2370",100,100,167,167,167,"OG0000406primerGroup1","2010K2370",TRUE
"OG0000406primerGroup1-PNUSAS000559","OG0000406primerGroup1-2010K1649",100,100,167,167,167,"OG0000406primerGroup1","2010K1649",TRUE
"OG0000406primerGroup1-PNUSAS000559","OG0000406primerGroup1-2010K0968",100,100,167,167,167,"OG0000406primerGroup1","2010K0968",TRUE
"OG0000406primerGroup1-PNUSAS000559","OG0000406primerGroup1-080810",100,100,167,167,167,"OG0000406primerGroup1","080810",TRUE
"OG0002010primerGroup7-PNUSAS000559","OG0002010primerGroup7-2013K1153",100,100,202,202,202,"OG0002010primerGroup7","2013K1153",TRUE
"OG0002010primerGroup7-PNUSAS000559","OG0002010primerGroup7-2010K1649",100,100,202,202,202,"OG0002010primerGroup7","2010K1649",TRUE
"OG0002330primerGroup1-PNUSAS000559","OG0002330primerGroup1-2010K1649",100,100,146,146,146,"OG0002330primerGroup1","2010K1649",TRUE
"OG0002970primerGroup5-PNUSAS000559","OG0002970primerGroup5-AR0409",100,100,169,169,169,"OG0002970primerGroup5","AR0409",TRUE
"OG0002970primerGroup5-PNUSAS000559","OG0002970primerGroup5-2016K0878",100,100,169,169,169,"OG0002970primerGroup5","2016K0878",TRUE
"OG0002970primerGroup5-PNUSAS000559","OG0002970primerGroup5-2014K0527",100,100,169,169,169,"OG0002970primerGroup5","2014K0527",TRUE
"OG0002970primerGroup5-PNUSAS000559","OG0002970primerGroup5-2013K1828",100,100,169,169,169,"OG0002970primerGroup5","2013K1828",TRUE
"OG0002970primerGroup5-PNUSAS000559","OG0002970primerGroup5-2013K0676",100,100,169,169,169,"OG0002970primerGroup5","2013K0676",TRUE
"OG0002970primerGroup5-PNUSAS000559","OG0002970primerGroup5-2011K0052",100,100,169,169,169,"OG0002970primerGroup5","2011K0052",TRUE
"OG0002970primerGroup5-PNUSAS000559","OG0002970primerGroup5-2010K0968",100,100,169,169,169,"OG0002970primerGroup5","2010K0968",TRUE
"OG0002970primerGroup5-PNUSAS000559","OG0002970primerGroup5-080810",100,100,169,169,169,"OG0002970primerGroup5","080810",TRUE
"OG0001180primerGroup0-PNUSAS000559","OG0001180primerGroup0-AR0409",100,100,201,201,201,"OG0001180primerGroup0","AR0409",TRUE
"OG0001180primerGroup0-PNUSAS000559","OG0001180primerGroup0-2016K0878",100,100,201,201,201,"OG0001180primerGroup0","2016K0878",TRUE
"OG0001180primerGroup0-PNUSAS000559","OG0001180primerGroup0-2016K0167",100,100,201,201,201,"OG0001180primerGroup0","2016K0167",TRUE
"OG0001180primerGroup0-PNUSAS000559","OG0001180primerGroup0-2015K0074",100,100,201,201,201,"OG0001180primerGroup0","2015K0074",TRUE
"OG0001180primerGroup0-PNUSAS000559","OG0001180primerGroup0-2014K0527",100,100,201,201,201,"OG0001180primerGroup0","2014K0527",TRUE
"OG0001180primerGroup0-PNUSAS000559","OG0001180primerGroup0-2013K1828",100,100,201,201,201,"OG0001180primerGroup0","2013K1828",TRUE
"OG0001180primerGroup0-PNUSAS000559","OG0001180primerGroup0-2013K1246",100,100,201,201,201,"OG0001180primerGroup0","2013K1246",TRUE
"OG0001180primerGroup0-PNUSAS000559","OG0001180primerGroup0-2013K0676",100,100,201,201,201,"OG0001180primerGroup0","2013K0676",TRUE
"OG0001180primerGroup0-PNUSAS000559","OG0001180primerGroup0-2013K0463",100,100,201,201,201,"OG0001180primerGroup0","2013K0463",TRUE
"OG0001180primerGroup0-PNUSAS000559","OG0001180primerGroup0-2011K0222",100,100,201,201,201,"OG0001180primerGroup0","2011K0222",TRUE
"OG0001180primerGroup0-PNUSAS000559","OG0001180primerGroup0-2011K0052",100,100,201,201,201,"OG0001180primerGroup0","2011K0052",TRUE
"OG0001180primerGroup0-PNUSAS000559","OG0001180primerGroup0-2010K1649",100,100,201,201,201,"OG0001180primerGroup0","2010K1649",TRUE
"OG0001180primerGroup0-PNUSAS000559","OG0001180primerGroup0-2010K0968",100,100,201,201,201,"OG0001180primerGroup0","2010K0968",TRUE
"OG0001180primerGroup0-PNUSAS000559","OG0001180primerGroup0-080810",100,100,201,201,201,"OG0001180primerGroup0","080810",TRUE
"OG0002998primerGroup6-PNUSAS000559","OG0002998primerGroup6-2016K0167",100,100,170,170,170,"OG0002998primerGroup6","2016K0167",TRUE
"OG0002998primerGroup6-PNUSAS000559","OG0002998primerGroup6-2013K1153",100,100,170,170,170,"OG0002998primerGroup6","2013K1153",TRUE
